idx,string,reaction_id
4854,C7H14OOH2-3O2+C2H5=>C2H5O+C7H14OOH2-3O,CC(C(O[O])CCCC)OO_m2.C[CH2]_m2>>CC[O]_m2.CC(C(CCCC)[O])OO_m2
4855,C7H14OOH2-4O2+C2H5=>C2H5O+C7H14OOH2-4O,CC(OO)CC(O[O])CCC_m2.C[CH2]_m2>>CC[O]_m2.CC(OO)CC(CCC)[O]_m2
4856,C7H14OOH2-5O2+C2H5=>C2H5O+C7H14OOH2-5O,OOC(CCC(O[O])CC)C_m2.C[CH2]_m2>>CC[O]_m2.CCC(CCC(OO)C)[O]_m2
4857,C7H14OOH2-6O2+C2H5=>C2H5O+C7H14OOH2-6O,OOC(CCCC(O[O])C)C_m2.C[CH2]_m2>>CC[O]_m2.OOC(CCCC([O])C)C_m2
4858,C7H14OOH3-1O2+C2H5=>C2H5O+C7H14OOH3-1O,CCCCC(CCO[O])OO_m2.C[CH2]_m2>>CC[O]_m2.CCCCC(CC[O])OO_m2
4859,C7H14OOH3-2O2+C2H5=>C2H5O+C7H14OOH3-2O,CC(C(OO)CCCC)O[O]_m2.C[CH2]_m2>>CC[O]_m2.CCCCC(C([O])C)OO_m2
4860,C7H14OOH3-4O2+C2H5=>C2H5O+C7H14OOH3-4O,CCCC(C(OO)CC)O[O]_m2.C[CH2]_m2>>CC[O]_m2.CCCC(C(OO)CC)[O]_m2
4861,C7H14OOH3-5O2+C2H5=>C2H5O+C7H14OOH3-5O,CCC(CC(OO)CC)O[O]_m2.C[CH2]_m2>>CC[O]_m2.CCC(CC(OO)CC)[O]_m2
4862,C7H14OOH3-6O2+C2H5=>C2H5O+C7H14OOH3-6O,[O]OC(CCC(OO)CC)C_m2.C[CH2]_m2>>CC[O]_m2.CCC(CCC([O])C)OO_m2
4863,C7H14OOH3-7O2+C2H5=>C2H5O+C7H14OOH3-7O,[O]OCCCCC(OO)CC_m2.C[CH2]_m2>>CC[O]_m2.[O]CCCCC(OO)CC_m2
4864,C7H14OOH4-1O2+C2H5=>C2H5O+C7H14OOH4-1O,CCCC(CCCO[O])OO_m2.C[CH2]_m2>>CC[O]_m2.CCCC(CCC[O])OO_m2
4865,C7H14OOH4-2O2+C2H5=>C2H5O+C7H14OOH4-2O,CC(O[O])CC(OO)CCC_m2.C[CH2]_m2>>CC[O]_m2.CCCC(CC([O])C)OO_m2
4866,C7H14OOH4-3O2+C2H5=>C2H5O+C7H14OOH4-3O,CCCC(C(O[O])CC)OO_m2.C[CH2]_m2>>CC[O]_m2.CCCC(C(CC)[O])OO_m2
4867,C7H14OOH1-2O=>CH2O+NC5H11CHO+OH,CCCCCC(COO)[O]_m2>>C=O_m1.CCCCCC=O_m1.[OH]_m2
4868,C7H14OOH1-2O=>HO2CH2CHO+C5H11-1,CCCCCC(COO)[O]_m2>>OOCC=O_m1.CCCC[CH2]_m2
4869,C7H14OOH1-3O=>C3KET13+PC4H9,CCCCC(CCOO)[O]_m2>>OOCCC=O_m1.CCC[CH2]_m2
4870,C7H14OOH1-3O=>C2H4O2H+PC4H9CHO,CCCCC(CCOO)[O]_m2>>[CH2]COO_m2.CCCCC=O_m1
4871,C7H14OOH1-4O=>NC4KET14+NC3H7,CCCC(CCCOO)[O]_m2>>OOCCCC=O_m1.CC[CH2]_m2
4872,C7H14OOH1-4O=>C3H6OOH1-3+NC3H7CHO,CCCC(CCCOO)[O]_m2>>[CH2]CCOO_m2.CCCC=O_m1
4873,C7H14OOH1-5O=>NC5KET15+C2H5,OOCCCCC(CC)[O]_m2>>OOCCCCC=O_m1.C[CH2]_m2
4874,C7H14OOH1-5O=>C4H8OOH1-4+C2H5CHO,OOCCCCC(CC)[O]_m2>>[CH2]CCCOO_m2.CCC=O_m1
4875,C7H14OOH2-1O=>CH2O+NC5H11CHO+OH,CCCCCC(OO)C[O]_m2>>C=O_m1.CCCCCC=O_m1.[OH]_m2
4876,C7H14OOH2-3O=>CH3CHO+PC4H9CHO+OH,CC(C(CCCC)[O])OO_m2>>CC=O_m1.CCCCC=O_m1.[OH]_m2
4877,C7H14OOH2-3O=>C3KET12+PC4H9,CC(C(CCCC)[O])OO_m2>>CC(C=O)OO_m1.CCC[CH2]_m2
4878,C7H14OOH2-4O=>NC4KET13+NC3H7,CC(OO)CC(CCC)[O]_m2>>CC(OO)CC=O_m1.CC[CH2]_m2
4879,C7H14OOH2-4O=>C3H6OOH2-1+NC3H7CHO,CC(OO)CC(CCC)[O]_m2>>OOC([CH2])C_m2.CCCC=O_m1
4880,C7H14OOH2-5O=>NC5KET14+C2H5,CCC(CCC(OO)C)[O]_m2>>CC(OO)CCC=O_m1.C[CH2]_m2
4881,C7H14OOH2-5O=>C4H8OOH2-4+C2H5CHO,CCC(CCC(OO)C)[O]_m2>>CC(OO)C[CH2]_m2.CCC=O_m1
4882,C7H14OOH2-6O=>C6KET15+CH3,OOC(CCCC([O])C)C_m2>>O=CCCCC(OO)C_m1.[CH3]_m2
4883,C7H14OOH2-6O=>C5H10OOH2-5+CH3CHO,OOC(CCCC([O])C)C_m2>>CC(OO)CC[CH2]_m2.CC=O_m1
4884,C7H14OOH3-1O=>CH2O+C6H12OOH2-1,CCCCC(CC[O])OO_m2>>C=O_m1.[CH2]C(OO)CCCC_m2
4885,C7H14OOH3-2O=>CH3CHO+PC4H9CHO+OH,CCCCC(C([O])C)OO_m2>>CC=O_m1.CCCCC=O_m1.[OH]_m2
4886,C7H14OOH3-2O=>C6KET12+CH3,CCCCC(C([O])C)OO_m2>>CCCCC(C=O)OO_m1.[CH3]_m2
4887,C7H14OOH3-4O=>NC4KET12+NC3H7,CCCC(C(OO)CC)[O]_m2>>CCC(C=O)OO_m1.CC[CH2]_m2
4888,C7H14OOH3-4O=>C2H5CHO+NC3H7CHO+OH,CCCC(C(OO)CC)[O]_m2>>CCC=O_m1.CCCC=O_m1.[OH]_m2
4889,C7H14OOH3-5O=>NC5KET13+C2H5,CCC(CC(OO)CC)[O]_m2>>CCC(OO)CC=O_m1.C[CH2]_m2
4890,C7H14OOH3-5O=>C4H8OOH2-1+C2H5CHO,CCC(CC(OO)CC)[O]_m2>>[CH2]C(OO)CC_m2.CCC=O_m1
4891,C7H14OOH3-6O=>C6KET14+CH3,CCC(CCC([O])C)OO_m2>>CCC(OO)CCC=O_m1.[CH3]_m2
4892,C7H14OOH3-6O=>C5H10OOH3-1+CH3CHO,CCC(CCC([O])C)OO_m2>>CCC(OO)C[CH2]_m2.CC=O_m1
4893,C7H14OOH3-7O=>C6H12OOH3-6+CH2O,[O]CCCCC(OO)CC_m2>>[CH2]CCC(OO)CC_m2.C=O_m1
4894,C7H14OOH4-1O=>C6H12OOH3-1+CH2O,CCCC(CCC[O])OO_m2>>CCCC(OO)C[CH2]_m2.C=O_m1
4895,C7H14OOH4-2O=>C6KET13+CH3,CCCC(CC([O])C)OO_m2>>CCCC(CC=O)OO_m1.[CH3]_m2
4896,C7H14OOH4-2O=>CH3CHO+C5H10OOH2-1,CCCC(CC([O])C)OO_m2>>CC=O_m1.[CH2]C(OO)CCC_m2
4897,C7H14OOH4-3O=>NC5KET12+C2H5,CCCC(C(CC)[O])OO_m2>>CCCC(C=O)OO_m1.C[CH2]_m2
4898,C7H14OOH4-3O=>C2H5CHO+NC3H7CHO+OH,CCCC(C(CC)[O])OO_m2>>CCC=O_m1.CCCC=O_m1.[OH]_m2
4899,C7H14OOH1-2O2+C7H15-1=>C7H15-1O+C7H14OOH1-2O,CCCCCC(COO)O[O]_m2.CCCCCC[CH2]_m2>>CCCCCCC[O]_m2.CCCCCC(COO)[O]_m2
4900,C7H14OOH1-3O2+C7H15-1=>C7H15-1O+C7H14OOH1-3O,CCCCC(CCOO)O[O]_m2.CCCCCC[CH2]_m2>>CCCCCCC[O]_m2.CCCCC(CCOO)[O]_m2
4901,C7H14OOH1-4O2+C7H15-1=>C7H15-1O+C7H14OOH1-4O,CCCC(CCCOO)O[O]_m2.CCCCCC[CH2]_m2>>CCCCCCC[O]_m2.CCCC(CCCOO)[O]_m2
4902,C7H14OOH1-5O2+C7H15-1=>C7H15-1O+C7H14OOH1-5O,OOCCCCC(O[O])CC_m2.CCCCCC[CH2]_m2>>CCCCCCC[O]_m2.OOCCCCC(CC)[O]_m2
4903,C7H14OOH2-1O2+C7H15-1=>C7H15-1O+C7H14OOH2-1O,CCCCCC(CO[O])OO_m2.CCCCCC[CH2]_m2>>CCCCCCC[O]_m2.CCCCCC(OO)C[O]_m2
4904,C7H14OOH2-3O2+C7H15-1=>C7H15-1O+C7H14OOH2-3O,CC(C(O[O])CCCC)OO_m2.CCCCCC[CH2]_m2>>CCCCCCC[O]_m2.CC(C(CCCC)[O])OO_m2
4905,C7H14OOH2-4O2+C7H15-1=>C7H15-1O+C7H14OOH2-4O,CC(OO)CC(O[O])CCC_m2.CCCCCC[CH2]_m2>>CCCCCCC[O]_m2.CC(OO)CC(CCC)[O]_m2
4906,C7H14OOH2-5O2+C7H15-1=>C7H15-1O+C7H14OOH2-5O,OOC(CCC(O[O])CC)C_m2.CCCCCC[CH2]_m2>>CCCCCCC[O]_m2.CCC(CCC(OO)C)[O]_m2
4907,C7H14OOH2-6O2+C7H15-1=>C7H15-1O+C7H14OOH2-6O,OOC(CCCC(O[O])C)C_m2.CCCCCC[CH2]_m2>>CCCCCCC[O]_m2.OOC(CCCC([O])C)C_m2
4908,C7H14OOH3-1O2+C7H15-1=>C7H15-1O+C7H14OOH3-1O,CCCCC(CCO[O])OO_m2.CCCCCC[CH2]_m2>>CCCCCCC[O]_m2.CCCCC(CC[O])OO_m2
4909,C7H14OOH3-2O2+C7H15-1=>C7H15-1O+C7H14OOH3-2O,CC(C(OO)CCCC)O[O]_m2.CCCCCC[CH2]_m2>>CCCCCCC[O]_m2.CCCCC(C([O])C)OO_m2
4910,C7H14OOH3-4O2+C7H15-1=>C7H15-1O+C7H14OOH3-4O,CCCC(C(OO)CC)O[O]_m2.CCCCCC[CH2]_m2>>CCCCCCC[O]_m2.CCCC(C(OO)CC)[O]_m2
4911,C7H14OOH3-5O2+C7H15-1=>C7H15-1O+C7H14OOH3-5O,CCC(CC(OO)CC)O[O]_m2.CCCCCC[CH2]_m2>>CCCCCCC[O]_m2.CCC(CC(OO)CC)[O]_m2
4912,C7H14OOH3-6O2+C7H15-1=>C7H15-1O+C7H14OOH3-6O,[O]OC(CCC(OO)CC)C_m2.CCCCCC[CH2]_m2>>CCCCCCC[O]_m2.CCC(CCC([O])C)OO_m2
4913,C7H14OOH3-7O2+C7H15-1=>C7H15-1O+C7H14OOH3-7O,[O]OCCCCC(OO)CC_m2.CCCCCC[CH2]_m2>>CCCCCCC[O]_m2.[O]CCCCC(OO)CC_m2
4914,C7H14OOH4-1O2+C7H15-1=>C7H15-1O+C7H14OOH4-1O,CCCC(CCCO[O])OO_m2.CCCCCC[CH2]_m2>>CCCCCCC[O]_m2.CCCC(CCC[O])OO_m2
4915,C7H14OOH4-2O2+C7H15-1=>C7H15-1O+C7H14OOH4-2O,CC(O[O])CC(OO)CCC_m2.CCCCCC[CH2]_m2>>CCCCCCC[O]_m2.CCCC(CC([O])C)OO_m2
4916,C7H14OOH4-3O2+C7H15-1=>C7H15-1O+C7H14OOH4-3O,CCCC(C(O[O])CC)OO_m2.CCCCCC[CH2]_m2>>CCCCCCC[O]_m2.CCCC(C(CC)[O])OO_m2
4917,C7H14OOH1-2O2+C7H15-2=>C7H15-2O+C7H14OOH1-2O,CCCCCC(COO)O[O]_m2.C[CH]CCCCC_m2>>CCCCCC([O])C_m2.CCCCCC(COO)[O]_m2
4918,C7H14OOH1-3O2+C7H15-2=>C7H15-2O+C7H14OOH1-3O,CCCCC(CCOO)O[O]_m2.C[CH]CCCCC_m2>>CCCCCC([O])C_m2.CCCCC(CCOO)[O]_m2
4919,C7H14OOH1-4O2+C7H15-2=>C7H15-2O+C7H14OOH1-4O,CCCC(CCCOO)O[O]_m2.C[CH]CCCCC_m2>>CCCCCC([O])C_m2.CCCC(CCCOO)[O]_m2
4920,C7H14OOH1-5O2+C7H15-2=>C7H15-2O+C7H14OOH1-5O,OOCCCCC(O[O])CC_m2.C[CH]CCCCC_m2>>CCCCCC([O])C_m2.OOCCCCC(CC)[O]_m2
4921,C7H14OOH2-1O2+C7H15-2=>C7H15-2O+C7H14OOH2-1O,CCCCCC(CO[O])OO_m2.C[CH]CCCCC_m2>>CCCCCC([O])C_m2.CCCCCC(OO)C[O]_m2
4922,C7H14OOH2-3O2+C7H15-2=>C7H15-2O+C7H14OOH2-3O,CC(C(O[O])CCCC)OO_m2.C[CH]CCCCC_m2>>CCCCCC([O])C_m2.CC(C(CCCC)[O])OO_m2
4923,C7H14OOH2-4O2+C7H15-2=>C7H15-2O+C7H14OOH2-4O,CC(OO)CC(O[O])CCC_m2.C[CH]CCCCC_m2>>CCCCCC([O])C_m2.CC(OO)CC(CCC)[O]_m2
4924,C7H14OOH2-5O2+C7H15-2=>C7H15-2O+C7H14OOH2-5O,OOC(CCC(O[O])CC)C_m2.C[CH]CCCCC_m2>>CCCCCC([O])C_m2.CCC(CCC(OO)C)[O]_m2
4925,C7H14OOH2-6O2+C7H15-2=>C7H15-2O+C7H14OOH2-6O,OOC(CCCC(O[O])C)C_m2.C[CH]CCCCC_m2>>CCCCCC([O])C_m2.OOC(CCCC([O])C)C_m2
4926,C7H14OOH3-1O2+C7H15-2=>C7H15-2O+C7H14OOH3-1O,CCCCC(CCO[O])OO_m2.C[CH]CCCCC_m2>>CCCCCC([O])C_m2.CCCCC(CC[O])OO_m2
4927,C7H14OOH3-2O2+C7H15-2=>C7H15-2O+C7H14OOH3-2O,CC(C(OO)CCCC)O[O]_m2.C[CH]CCCCC_m2>>CCCCCC([O])C_m2.CCCCC(C([O])C)OO_m2
4928,C7H14OOH3-4O2+C7H15-2=>C7H15-2O+C7H14OOH3-4O,CCCC(C(OO)CC)O[O]_m2.C[CH]CCCCC_m2>>CCCCCC([O])C_m2.CCCC(C(OO)CC)[O]_m2
4929,C7H14OOH3-5O2+C7H15-2=>C7H15-2O+C7H14OOH3-5O,CCC(CC(OO)CC)O[O]_m2.C[CH]CCCCC_m2>>CCCCCC([O])C_m2.CCC(CC(OO)CC)[O]_m2
4930,C7H14OOH3-6O2+C7H15-2=>C7H15-2O+C7H14OOH3-6O,[O]OC(CCC(OO)CC)C_m2.C[CH]CCCCC_m2>>CCCCCC([O])C_m2.CCC(CCC([O])C)OO_m2
4931,C7H14OOH3-7O2+C7H15-2=>C7H15-2O+C7H14OOH3-7O,[O]OCCCCC(OO)CC_m2.C[CH]CCCCC_m2>>CCCCCC([O])C_m2.[O]CCCCC(OO)CC_m2
4932,C7H14OOH4-1O2+C7H15-2=>C7H15-2O+C7H14OOH4-1O,CCCC(CCCO[O])OO_m2.C[CH]CCCCC_m2>>CCCCCC([O])C_m2.CCCC(CCC[O])OO_m2
4933,C7H14OOH4-2O2+C7H15-2=>C7H15-2O+C7H14OOH4-2O,CC(O[O])CC(OO)CCC_m2.C[CH]CCCCC_m2>>CCCCCC([O])C_m2.CCCC(CC([O])C)OO_m2
4934,C7H14OOH4-3O2+C7H15-2=>C7H15-2O+C7H14OOH4-3O,CCCC(C(O[O])CC)OO_m2.C[CH]CCCCC_m2>>CCCCCC([O])C_m2.CCCC(C(CC)[O])OO_m2
4935,C7H14OOH1-2O2+C7H15-3=>C7H15-3O+C7H14OOH1-2O,CCCCCC(COO)O[O]_m2.CC[CH]CCCC_m2>>CCCCC(CC)[O]_m2.CCCCCC(COO)[O]_m2
4936,C7H14OOH1-3O2+C7H15-3=>C7H15-3O+C7H14OOH1-3O,CCCCC(CCOO)O[O]_m2.CC[CH]CCCC_m2>>CCCCC(CC)[O]_m2.CCCCC(CCOO)[O]_m2
4937,C7H14OOH1-4O2+C7H15-3=>C7H15-3O+C7H14OOH1-4O,CCCC(CCCOO)O[O]_m2.CC[CH]CCCC_m2>>CCCCC(CC)[O]_m2.CCCC(CCCOO)[O]_m2
4938,C7H14OOH1-5O2+C7H15-3=>C7H15-3O+C7H14OOH1-5O,OOCCCCC(O[O])CC_m2.CC[CH]CCCC_m2>>CCCCC(CC)[O]_m2.OOCCCCC(CC)[O]_m2
4939,C7H14OOH2-1O2+C7H15-3=>C7H15-3O+C7H14OOH2-1O,CCCCCC(CO[O])OO_m2.CC[CH]CCCC_m2>>CCCCC(CC)[O]_m2.CCCCCC(OO)C[O]_m2
4940,C7H14OOH2-3O2+C7H15-3=>C7H15-3O+C7H14OOH2-3O,CC(C(O[O])CCCC)OO_m2.CC[CH]CCCC_m2>>CCCCC(CC)[O]_m2.CC(C(CCCC)[O])OO_m2
4941,C7H14OOH2-4O2+C7H15-3=>C7H15-3O+C7H14OOH2-4O,CC(OO)CC(O[O])CCC_m2.CC[CH]CCCC_m2>>CCCCC(CC)[O]_m2.CC(OO)CC(CCC)[O]_m2
4942,C7H14OOH2-5O2+C7H15-3=>C7H15-3O+C7H14OOH2-5O,OOC(CCC(O[O])CC)C_m2.CC[CH]CCCC_m2>>CCCCC(CC)[O]_m2.CCC(CCC(OO)C)[O]_m2
4943,C7H14OOH2-6O2+C7H15-3=>C7H15-3O+C7H14OOH2-6O,OOC(CCCC(O[O])C)C_m2.CC[CH]CCCC_m2>>CCCCC(CC)[O]_m2.OOC(CCCC([O])C)C_m2
4944,C7H14OOH3-1O2+C7H15-3=>C7H15-3O+C7H14OOH3-1O,CCCCC(CCO[O])OO_m2.CC[CH]CCCC_m2>>CCCCC(CC)[O]_m2.CCCCC(CC[O])OO_m2
4945,C7H14OOH3-2O2+C7H15-3=>C7H15-3O+C7H14OOH3-2O,CC(C(OO)CCCC)O[O]_m2.CC[CH]CCCC_m2>>CCCCC(CC)[O]_m2.CCCCC(C([O])C)OO_m2
4946,C7H14OOH3-4O2+C7H15-3=>C7H15-3O+C7H14OOH3-4O,CCCC(C(OO)CC)O[O]_m2.CC[CH]CCCC_m2>>CCCCC(CC)[O]_m2.CCCC(C(OO)CC)[O]_m2
4947,C7H14OOH3-5O2+C7H15-3=>C7H15-3O+C7H14OOH3-5O,CCC(CC(OO)CC)O[O]_m2.CC[CH]CCCC_m2>>CCCCC(CC)[O]_m2.CCC(CC(OO)CC)[O]_m2
4948,C7H14OOH3-6O2+C7H15-3=>C7H15-3O+C7H14OOH3-6O,[O]OC(CCC(OO)CC)C_m2.CC[CH]CCCC_m2>>CCCCC(CC)[O]_m2.CCC(CCC([O])C)OO_m2
4949,C7H14OOH3-7O2+C7H15-3=>C7H15-3O+C7H14OOH3-7O,[O]OCCCCC(OO)CC_m2.CC[CH]CCCC_m2>>CCCCC(CC)[O]_m2.[O]CCCCC(OO)CC_m2
4950,C7H14OOH4-1O2+C7H15-3=>C7H15-3O+C7H14OOH4-1O,CCCC(CCCO[O])OO_m2.CC[CH]CCCC_m2>>CCCCC(CC)[O]_m2.CCCC(CCC[O])OO_m2
4951,C7H14OOH4-2O2+C7H15-3=>C7H15-3O+C7H14OOH4-2O,CC(O[O])CC(OO)CCC_m2.CC[CH]CCCC_m2>>CCCCC(CC)[O]_m2.CCCC(CC([O])C)OO_m2
4952,C7H14OOH4-3O2+C7H15-3=>C7H15-3O+C7H14OOH4-3O,CCCC(C(O[O])CC)OO_m2.CC[CH]CCCC_m2>>CCCCC(CC)[O]_m2.CCCC(C(CC)[O])OO_m2
4953,C7H14OOH1-2O2+C7H15-4=>C7H15-4O+C7H14OOH1-2O,CCCCCC(COO)O[O]_m2.CCC[CH]CCC_m2>>CCCC(CCC)[O]_m2.CCCCCC(COO)[O]_m2
4954,C7H14OOH1-3O2+C7H15-4=>C7H15-4O+C7H14OOH1-3O,CCCCC(CCOO)O[O]_m2.CCC[CH]CCC_m2>>CCCC(CCC)[O]_m2.CCCCC(CCOO)[O]_m2
4955,C7H14OOH1-4O2+C7H15-4=>C7H15-4O+C7H14OOH1-4O,CCCC(CCCOO)O[O]_m2.CCC[CH]CCC_m2>>CCCC(CCC)[O]_m2.CCCC(CCCOO)[O]_m2
4956,C7H14OOH1-5O2+C7H15-4=>C7H15-4O+C7H14OOH1-5O,OOCCCCC(O[O])CC_m2.CCC[CH]CCC_m2>>CCCC(CCC)[O]_m2.OOCCCCC(CC)[O]_m2
4957,C7H14OOH2-1O2+C7H15-4=>C7H15-4O+C7H14OOH2-1O,CCCCCC(CO[O])OO_m2.CCC[CH]CCC_m2>>CCCC(CCC)[O]_m2.CCCCCC(OO)C[O]_m2
4958,C7H14OOH2-3O2+C7H15-4=>C7H15-4O+C7H14OOH2-3O,CC(C(O[O])CCCC)OO_m2.CCC[CH]CCC_m2>>CCCC(CCC)[O]_m2.CC(C(CCCC)[O])OO_m2
4959,C7H14OOH2-4O2+C7H15-4=>C7H15-4O+C7H14OOH2-4O,CC(OO)CC(O[O])CCC_m2.CCC[CH]CCC_m2>>CCCC(CCC)[O]_m2.CC(OO)CC(CCC)[O]_m2
4960,C7H14OOH2-5O2+C7H15-4=>C7H15-4O+C7H14OOH2-5O,OOC(CCC(O[O])CC)C_m2.CCC[CH]CCC_m2>>CCCC(CCC)[O]_m2.CCC(CCC(OO)C)[O]_m2
4961,C7H14OOH2-6O2+C7H15-4=>C7H15-4O+C7H14OOH2-6O,OOC(CCCC(O[O])C)C_m2.CCC[CH]CCC_m2>>CCCC(CCC)[O]_m2.OOC(CCCC([O])C)C_m2
4962,C7H14OOH3-1O2+C7H15-4=>C7H15-4O+C7H14OOH3-1O,CCCCC(CCO[O])OO_m2.CCC[CH]CCC_m2>>CCCC(CCC)[O]_m2.CCCCC(CC[O])OO_m2
4963,C7H14OOH3-2O2+C7H15-4=>C7H15-4O+C7H14OOH3-2O,CC(C(OO)CCCC)O[O]_m2.CCC[CH]CCC_m2>>CCCC(CCC)[O]_m2.CCCCC(C([O])C)OO_m2
4964,C7H14OOH3-4O2+C7H15-4=>C7H15-4O+C7H14OOH3-4O,CCCC(C(OO)CC)O[O]_m2.CCC[CH]CCC_m2>>CCCC(CCC)[O]_m2.CCCC(C(OO)CC)[O]_m2
4965,C7H14OOH3-5O2+C7H15-4=>C7H15-4O+C7H14OOH3-5O,CCC(CC(OO)CC)O[O]_m2.CCC[CH]CCC_m2>>CCCC(CCC)[O]_m2.CCC(CC(OO)CC)[O]_m2
4966,C7H14OOH3-6O2+C7H15-4=>C7H15-4O+C7H14OOH3-6O,[O]OC(CCC(OO)CC)C_m2.CCC[CH]CCC_m2>>CCCC(CCC)[O]_m2.CCC(CCC([O])C)OO_m2
4967,C7H14OOH3-7O2+C7H15-4=>C7H15-4O+C7H14OOH3-7O,[O]OCCCCC(OO)CC_m2.CCC[CH]CCC_m2>>CCCC(CCC)[O]_m2.[O]CCCCC(OO)CC_m2
4968,C7H14OOH4-1O2+C7H15-4=>C7H15-4O+C7H14OOH4-1O,CCCC(CCCO[O])OO_m2.CCC[CH]CCC_m2>>CCCC(CCC)[O]_m2.CCCC(CCC[O])OO_m2
4969,C7H14OOH4-2O2+C7H15-4=>C7H15-4O+C7H14OOH4-2O,CC(O[O])CC(OO)CCC_m2.CCC[CH]CCC_m2>>CCCC(CCC)[O]_m2.CCCC(CC([O])C)OO_m2
4970,C7H14OOH4-3O2+C7H15-4=>C7H15-4O+C7H14OOH4-3O,CCCC(C(O[O])CC)OO_m2.CCC[CH]CCC_m2>>CCCC(CCC)[O]_m2.CCCC(C(CC)[O])OO_m2
4971,CH2CO+PC4H9<=>C6Y2-1J,C=C=O_m1.CCC[CH2]_m2>>CCCCC(=O)[CH2]_m2
4972,C6Y3-6J<=>C2H5COCH2+C2H4,[CH2]CCC(=O)CC_m2>>CCC(=O)[CH2]_m2.C=C_m1
4973,C6Y3-1J<=>NC3H7CO+C2H4,CCCC(=O)C[CH2]_m2>>CCC[C]=O_m2.C=C_m1
4974,C7H14-1+H<=>C7H131-3+H2,CCCCCC=C_m1.[H]_m2>>CCCC[CH]C=C_m2.[H][H]_m1
4975,C7H14-1+H<=>C7H131-4+H2,CCCCCC=C_m1.[H]_m2>>CCC[CH]CC=C_m2.[H][H]_m1
4976,C7H14-1+H<=>C7H131-5+H2,CCCCCC=C_m1.[H]_m2>>CC[CH]CCC=C_m2.[H][H]_m1
4977,C7H14-1+H<=>C7H131-6+H2,CCCCCC=C_m1.[H]_m2>>C[CH]CCCC=C_m2.[H][H]_m1
4978,C7H14-1+H<=>C7H131-7+H2,CCCCCC=C_m1.[H]_m2>>[CH2]CCCCC=C_m2.[H][H]_m1
4979,C7H14-1+O<=>C7H131-3+OH,CCCCCC=C_m1.[O]_m3>>CCCC[CH]C=C_m2.[OH]_m2
4980,C7H14-1+O<=>C7H131-4+OH,CCCCCC=C_m1.[O]_m3>>CCC[CH]CC=C_m2.[OH]_m2
4981,C7H14-1+O<=>C7H131-5+OH,CCCCCC=C_m1.[O]_m3>>CC[CH]CCC=C_m2.[OH]_m2
4982,C7H14-1+O<=>C7H131-6+OH,CCCCCC=C_m1.[O]_m3>>C[CH]CCCC=C_m2.[OH]_m2
4983,C7H14-1+O<=>C7H131-7+OH,CCCCCC=C_m1.[O]_m3>>[CH2]CCCCC=C_m2.[OH]_m2
4984,C7H14-1+OH<=>C7H131-3+H2O,CCCCCC=C_m1.[OH]_m2>>CCCC[CH]C=C_m2.O_m1
4985,C7H14-1+OH<=>C7H131-4+H2O,CCCCCC=C_m1.[OH]_m2>>CCC[CH]CC=C_m2.O_m1
4986,C7H14-1+OH<=>C7H131-5+H2O,CCCCCC=C_m1.[OH]_m2>>CC[CH]CCC=C_m2.O_m1
4987,C7H14-1+OH<=>C7H131-6+H2O,CCCCCC=C_m1.[OH]_m2>>C[CH]CCCC=C_m2.O_m1
4988,C7H14-1+OH<=>C7H131-7+H2O,CCCCCC=C_m1.[OH]_m2>>[CH2]CCCCC=C_m2.O_m1
4989,C7H14-1+O2<=>C7H131-3+HO2,CCCCCC=C_m1.[O][O]_m3>>CCCC[CH]C=C_m2.O[O]_m2
4990,C7H14-1+O2<=>C7H131-4+HO2,CCCCCC=C_m1.[O][O]_m3>>CCC[CH]CC=C_m2.O[O]_m2
4991,C7H14-1+O2<=>C7H131-5+HO2,CCCCCC=C_m1.[O][O]_m3>>CC[CH]CCC=C_m2.O[O]_m2
4992,C7H14-1+O2<=>C7H131-6+HO2,CCCCCC=C_m1.[O][O]_m3>>C[CH]CCCC=C_m2.O[O]_m2
4993,C7H14-1+O2<=>C7H131-7+HO2,CCCCCC=C_m1.[O][O]_m3>>[CH2]CCCCC=C_m2.O[O]_m2
4994,C7H14-1+HO2<=>C7H131-3+H2O2,CCCCCC=C_m1.O[O]_m2>>CCCC[CH]C=C_m2.OO_m1
4995,C7H14-1+HO2<=>C7H131-4+H2O2,CCCCCC=C_m1.O[O]_m2>>CCC[CH]CC=C_m2.OO_m1
4996,C7H14-1+HO2<=>C7H131-5+H2O2,CCCCCC=C_m1.O[O]_m2>>CC[CH]CCC=C_m2.OO_m1
4997,C7H14-1+HO2<=>C7H131-6+H2O2,CCCCCC=C_m1.O[O]_m2>>C[CH]CCCC=C_m2.OO_m1
4998,C7H14-1+HO2<=>C7H131-7+H2O2,CCCCCC=C_m1.O[O]_m2>>[CH2]CCCCC=C_m2.OO_m1
4999,C7H14-1+CH3<=>C7H131-3+CH4,CCCCCC=C_m1.[CH3]_m2>>CCCC[CH]C=C_m2.C_m1
5000,C7H14-1+CH3<=>C7H131-4+CH4,CCCCCC=C_m1.[CH3]_m2>>CCC[CH]CC=C_m2.C_m1
5001,C7H14-1+CH3<=>C7H131-5+CH4,CCCCCC=C_m1.[CH3]_m2>>CC[CH]CCC=C_m2.C_m1
5002,C7H14-1+CH3<=>C7H131-6+CH4,CCCCCC=C_m1.[CH3]_m2>>C[CH]CCCC=C_m2.C_m1
